LATITUDE,LONGITUDE,POSTCODE,SELLING_PRICE,AREA_SQM,AGE,PROX_CBD,PROX_CHILDCARE,PROX_ELDERLYCARE,PROX_URA_GROWTH_AREA,PROX_HAWKER_MARKET,PROX_KINDERGARTEN,PROX_MRT,PROX_PARK,PROX_PRIMARY_SCH,PROX_TOP_PRIMARY_SCH,PROX_SHOPPING_MALL,PROX_SUPERMARKET,PROX_BUS_STOP,NO_Of_UNITS,FAMILY_FRIENDLY,FREEHOLD,LEASEHOLD_99YR
1.3221243,103.9585123,486356,1025000,124,15,12.64557376,0.582183457,1.965742544,7.303870165,0.391249191,0.538986024,0.214658909,0.148471121,1.537522373,1.537522373,1.406427353,0.31467122,0.362321034,88,1,0,1
1.3188148,103.779963,278698,1830000,143,11,8.847636967,0.134383835,1.102618784,4.483671427,1.134958758,0.537908001,0.843984468,0.371920049,0.511644854,0.511644854,1.629267806,0.672983754,0.150955941,89,1,0,1
1.334902,103.783474,589632,2900000,188,23,9.445389619,0.198553548,1.432253975,4.587722909,0.972355211,0.683578295,0.097021596,0.293029204,0.238581026,2.001830071,0.695505604,0.193782515,0.15613768,90,1,1,0
1.2431999,103.8370791,98393,3300000,203,5,4.794034646,3.125326657,3.645381664,4.142025545,3.667303912,0.7390535,3.128251586,0.529057921,3.61156009,3.836589925,2.754585864,0.529109398,2.013291696,91,0,0,1
1.242975,103.8366474,98395,4134444,226,5,4.833731127,3.11315951,3.67844018,4.186834484,3.667899746,0.791297063,3.120534134,0.497237796,3.641020831,3.842027442,2.752874114,0.577798726,1.996579869,91,0,0,1
1.3139247,103.8396679,307943,3060000,113,6,3.576699974,0.341670216,1.167010297,4.516456537,0.19496845,0.131720839,0.189814924,0.428374335,0.531039822,3.100036716,0.584182126,0.582194767,0.09306631,91,0,1,0
1.2946573,103.8211274,249046,1680000,118,22,3.578730199,0.381784252,0.861396939,4.263135317,0.8235319,0.6849349,0.732075255,0.845046722,0.458787097,2.179459232,1.130665826,0.670476641,0.38527056,92,0,1,0
1.294288,103.8210434,249047,3500000,218,22,3.574168751,0.340430797,0.819759135,4.251725831,0.782091633,0.684742054,0.695566856,0.811110925,0.43208605,2.140451997,1.103818809,0.669857439,0.34329092,92,0,1,0
1.32759,103.911905,417611,1260000,116,9,8.289801582,0.24752402,0.687212293,2.353902258,0.662584854,0.300402324,0.740514479,0.316120578,0.383202027,1.757924743,2.294169996,0.437260553,0.030830707,93,1,1,0
1.331388,103.794371,279889,1966110,94,27,8.250987698,0.357202596,0.276749031,5.799486307,2.096177317,0.354900688,0.322227021,0.930515432,1.325212426,1.921819578,1.936579709,0.164758428,0.07125936,93,1,1,0
1.330977,103.793842,279888,2600000,202,28,8.267539866,0.406259688,0.253594016,5.742366946,2.096166214,0.293451621,0.375585475,0.90472235,1.273926581,1.901855344,1.904263581,0.206552126,0.144548908,93,1,1,0
1.3012224,103.8238028,249631,5200000,212,7,3.626272865,0.760782211,1.251689962,4.423769221,1.283084562,0.495906705,0.136870037,1.37657432,1.101631302,2.796929455,0.411176467,0.592116856,0.073006845,95,0,1,0
1.3012191,103.8241398,249633,4150000,164,7,3.5943039,0.735741756,1.235510125,4.394476033,1.259099537,0.50467868,0.148122646,1.400074925,1.10293779,2.820729701,0.41239154,0.57112782,0.077950273,95,0,1,0
1.320009,103.82505,257872,1965000,116,14,4.965416069,0.241355836,2.240935144,5.882056808,1.303903851,1.054480243,0.070402937,0.398879228,0.357881886,1.88398896,1.468759361,0.253627609,0.106962985,95,1,1,0
1.3462751,103.8794666,536443,970000,105,14,7.586742889,0.271321195,0.956600843,3.474411186,1.450724892,0.283013264,0.41047172,0.268353074,0.79319983,2.915374025,0.801113302,0.91497087,0.177802329,96,0,0,1
1.345769,103.879053,536445,1050000,105,14,7.516661971,0.309659513,1.028699139,3.444413495,1.520887669,0.232194631,0.365035915,0.32826829,0.864938246,2.85328453,0.854597211,0.906507159,0.156588817,96,0,0,1
1.3158994,103.8066697,259275,2292500,175,19,6.117175693,0.22062433,1.331508461,6.93070638,0.121290142,0.245652125,0.178842345,0.362747861,0.583223377,0.583223377,2.264023217,0.960597423,0.080979701,96,1,1,0
1.293047,103.8335661,239427,4650000,115,2,2.232902553,0.218035781,0.585303937,3.008577559,0.27585495,0.585128756,0.181407501,0.15647233,0.317354923,2.237591775,0.189503018,0.194594978,0.100457566,97,0,1,0
1.318301,103.829375,259725,1905000,136,19,4.536204403,0.286431586,1.959028986,5.463196822,1.306915501,0.57749892,0.388162589,0.526761451,0.360702994,2.380582523,1.231034145,0.278113143,0.095143342,98,0,1,0
1.315268,103.84239,307762,3364444,171,4,3.619919211,0.217205242,0.860797346,4.555394868,0.476165903,0.215858616,0.521335903,0.189981798,0.466772082,2.815521192,0.274975559,0.274975559,0.197668634,99,1,1,0
1.312158,103.800379,269632,1780000,97,10,6.489744799,0.24540648,0.520855848,6.871006002,0.572747364,0.48004286,0.485535251,0.540216914,1.302820004,1.302820004,1.45371767,0.592694932,0.133060032,99,1,1,0
1.3116559,103.7995742,276337,2550000,135,3,6.541962838,0.15948924,0.416358874,6.806104558,0.524307588,0.406708849,0.386833287,0.448641507,1.313275448,1.404249453,1.349331752,0.490425851,0.177568973,100,1,1,0
1.3113442,103.7993743,276340,1160000,56,3,6.545467256,0.12164597,0.377140021,6.797492339,0.494672566,0.399077597,0.360967896,0.428467842,1.279638321,1.444756924,1.31541388,0.460168692,0.193247525,100,1,1,0
1.308688,103.8227859,258462,18000000,323,4,4.209853239,0.585294569,2.063011466,5.065902553,1.890613311,0.341837741,0.501139893,0.773064759,1.510722874,2.121990103,0.434854542,0.579613713,0.334853805,100,1,1,0
1.3232078,103.8490757,308214,1620000,119,11,4.365442005,0.068332869,0.550421215,4.922550553,0.555229299,0.800073849,0.679308458,0.703993503,0.588112774,1.696423289,0.60590529,0.307277091,0.252754598,100,1,1,0
1.3131753,103.9022231,428099,1030000,96,11,6.515309595,0.166054018,1.587577309,1.159811113,0.419583211,0.298396796,0.733185278,0.148772049,0.184782014,1.580155997,0.851182212,0.445794696,0.111969496,100,0,0,1
1.313188,103.902151,428125,1050000,113,11,6.509054796,0.173417555,1.580728094,1.152060853,0.420215454,0.306452232,0.732910768,0.144489154,0.188238213,1.572421796,0.843044177,0.438548284,0.117479606,100,0,0,1
1.3125474,103.9017759,428127,985000,113,11,6.437559387,0.18637094,1.515413619,1.151477238,0.347615584,0.333473833,0.809883249,0.206685109,0.144725529,1.522096843,0.82161001,0.455945487,0.121345501,100,0,0,1
1.2992308,103.8984799,439845,2125000,157,24,5.501852327,0.284798528,1.403002763,2.175811752,0.937939284,0.57809262,0.150122412,0.16606628,0.712654948,1.747800442,0.705469851,0.705469851,0.22384523,100,0,1,0
1.3295359,103.9058048,419535,1090000,135,33,7.885747386,0.239605672,1.315543348,1.910380869,1.002188694,0.282242586,0.65162444,1.022796864,0.498230585,2.469799232,1.887419869,0.391200957,0.09450627,100,0,1,0
1.336723,103.779833,598326,1500000,109,18,9.891237667,0.431370004,1.884984691,4.19725368,0.522516367,0.253266353,0.468452908,0.531792248,0.438782701,2.253888313,0.275028982,0.275028982,0.058580323,101,0,1,0
1.301109,103.830555,238551,13900000,619,5,3.006884251,0.221502152,1.133693241,3.86024852,0.975161669,0.169600293,0.267764384,1.039981551,1.023251432,2.957700529,0.345477312,0.483819994,0.139586991,102,1,1,0
1.367491,103.8769353,546694,1537500,152,2,9.694499413,0.238868828,1.21896099,5.055323111,1.213446134,0.085322037,1.24807024,0.174108135,0.641900988,0.641900988,1.28121584,0.473859912,0.133413717,103,0,1,0
1.3261103,103.909004,419572,1204000,124,12,7.932063661,0.324853839,1.048618262,1.991712769,0.830646076,0.476888689,0.711452842,0.613146869,0.520007323,2.021640817,1.996210245,0.325931061,0.245296035,103,1,1,0
1.353015,103.878484,538749,1020000,112,13,8.233593321,0.064356943,0.806526925,4.201677073,1.078578116,0.217813016,0.666158067,0.268431653,0.738872707,2.239984996,0.064561577,0.737241659,0.076367225,104,0,0,1
1.2781497,103.7887462,119749,1350000,151,20,7.008356768,0.21168418,2.262720651,7.340316496,0.386328039,0.353424228,0.364525732,0.119577664,2.203721254,3.949924814,1.482822994,1.482822994,0.170558724,104,0,1,0
1.32984,103.811027,288433,1201200,93,32,6.795867849,0.347392806,1.798184339,7.658616102,0.718350029,0.744458229,0.607299888,0.175671376,1.03782523,1.03782523,3.112545296,0.508058264,0.394665821,104,0,1,0
1.3292569,103.8105974,288435,3050000,241,32,6.779492743,0.28083199,1.747990243,7.614242007,0.687813093,0.678794919,0.529480491,0.101724229,0.961867226,0.961867226,3.077929346,0.491705723,0.447245216,104,0,1,0
1.3499611,103.8608994,556820,1710000,87,8,7.400623555,0.234195389,1.057825226,5.029632236,1.30160797,0.731802941,0.292954993,0.198376705,0.175365232,1.552057063,1.278162752,1.189307525,0.054965048,106,0,0,0
1.313887,103.926115,457269,1480000,131,19,8.948997859,0.248601477,1.24548884,3.713387221,1.214274839,0.382908746,0.626953507,0.276797673,0.694901981,0.915061724,1.370932671,0.24128953,0.109791945,107,0,1,0
1.3674886,103.8771714,546684,1138000,106,21,9.701963432,0.262843103,1.230567942,5.040855018,1.238475358,0.106625305,1.228268074,0.1661066,0.652368721,0.652368721,1.262355308,0.497848395,0.150697732,108,1,1,0
1.367306,103.8776638,546685,1160000,134,21,9.698947059,0.321189206,1.239101267,5.027462168,1.285468842,0.164254903,1.174218937,0.142780062,0.694396441,0.694396441,1.209583541,0.556159383,0.205049065,108,1,1,0
1.366886,103.8772989,546687,1390000,173,21,9.642325514,0.305012085,1.178496023,5.088699003,1.234427614,0.16177007,1.173618891,0.097775202,0.719366547,0.719366547,1.205538871,0.540877045,0.211575286,108,1,1,0
1.314352,103.926636,457909,2196000,204,29,9.022030452,0.187143332,1.169496452,3.764940339,1.196964894,0.439666976,0.622877944,0.293916433,0.673772857,0.860994217,1.297433538,0.316610869,0.157956636,109,1,1,0
1.314801,103.926734,457911,2196000,204,29,9.050876871,0.146599676,1.123058996,3.770681159,1.160129933,0.471077921,0.654523307,0.284354991,0.636393455,0.811120265,1.248678556,0.36383752,0.208879353,109,1,1,0
1.2993467,103.8266544,249591,5500000,200,4,3.246882173,0.458717811,0.946664457,4.046390877,0.926575178,0.363434896,0.483042717,1.111355509,0.958423467,2.688988807,0.691515856,0.687218602,0.007546116,110,0,1,0
1.299948,103.8300919,238549,2530000,122,7,2.9680691,0.180551712,0.998002587,3.805602073,0.852584504,0.207871621,0.406432122,0.956543839,0.96227918,2.820307363,0.483879469,0.586054148,0.206197865,110,0,1,0
1.359533,103.878804,547315,1660000,171,13,8.92275501,0.251853913,0.776013477,4.865425657,0.80849248,0.350563477,0.732397347,0.401115747,1.029755648,1.544773323,0.67279757,0.586077285,0.414129676,111,1,0,0
1.318565,103.94984,466112,2080000,281,18,11.60401037,0.277762256,1.207764029,6.325039914,0.6574291,0.478995893,0.201874188,0.1557888,0.498487171,0.498487171,1.373766097,0.737742225,0.120807639,111,1,0,1
1.318457,103.949562,466143,1850000,264,18,11.5708495,0.310915351,1.190201348,6.294007021,0.690544916,0.458898447,0.183125744,0.135600834,0.46561205,0.46561205,1.353968626,0.770738941,0.144933651,111,1,0,1
1.318621,103.951274,466164,2050000,281,18,11.75674994,0.141385199,1.336572787,6.484680694,0.505184905,0.620034089,0.296195906,0.237828976,0.655784134,0.655784134,1.509006428,0.596919696,0.021647968,111,1,0,1
1.31912,103.95124,466175,1858888,272,18,11.77141792,0.110474752,1.304850043,6.481665884,0.490440594,0.59620014,0.33345131,0.185433095,0.66483487,0.66483487,1.480209523,0.571292158,0.075855418,111,1,0,1
1.318843,103.9507579,466184,2700000,361,18,11.71061489,0.172239369,1.274836615,6.427532552,0.5507328,0.557552856,0.276123926,0.234921829,0.605065238,0.605065238,1.446763925,0.63311763,0.080378366,111,1,0,1
1.3012817,103.9010502,439888,2310000,167,4,5.845550312,0.281115725,1.489049723,2.06531153,0.598961207,0.281115725,0.492305156,0.432760981,0.453192838,1.801234812,0.345744143,0.345744143,0.042771506,114,0,1,0
1.3142089,103.8385778,309422,2750000,155,23,3.65193233,0.272120716,1.285773778,4.591714361,0.242864047,0.204923588,0.088355008,0.552605161,0.612381777,3.1418219,0.661644954,0.475110972,0.034676927,114,1,1,0
1.3167902,103.7772447,277116,2130000,156,7,9.027628314,0.241402078,0.949028524,4.292105474,0.76829032,0.438150956,0.62660204,0.446817518,0.766541893,0.766541893,1.462101999,0.694645282,0.035186928,115,0,1,0
1.314017,103.932158,455273,595000,34,3,9.581708102,0.254907271,0.947336859,4.379972524,0.805097071,0.313681492,0.478295266,0.22133879,1.082559193,1.082559193,1.171357666,0.830721461,0.052034236,116,1,1,0
1.314018,103.932163,455275,630000,35,3,9.582268352,0.255472172,0.946934592,4.380514697,0.804997374,0.313713787,0.478634218,0.22143981,1.082777968,1.082777968,1.171239412,0.83128751,0.05259742,116,1,1,0
1.3453915,103.768003,598669,980000,89,17,11.52164736,0.236218117,1.622722928,3.168468705,1.10796026,0.412321905,1.00595427,0.159747604,0.898864512,3.637934372,1.372649342,0.965838043,0.080919064,116,1,1,0
1.312245,103.798024,278102,1980000,126,20,6.724998099,0.25999674,0.365780017,6.621618531,0.375307372,0.222344667,0.243524081,0.281880784,1.394580154,1.48339502,1.223515095,0.360671118,0.240495293,116,1,0,1
1.311552,103.797656,278104,2400000,158,20,6.725864077,0.229034351,0.279092375,6.610728532,0.317280907,0.224077785,0.175265071,0.235920942,1.325947097,1.564838918,1.151101454,0.28645498,0.179955966,116,1,0,1
1.312023,103.797278,278106,1940000,127,20,6.787174482,0.290649845,0.317641946,6.55267514,0.288804921,0.158665416,0.160828527,0.195727272,1.385684435,1.558758903,1.139234002,0.279409959,0.155045674,116,1,0,1
1.3092628,103.8282458,259947,4865000,188,5,3.816940362,0.177066211,2.019845052,4.71014564,1.284340665,0.713979803,0.652041844,1.349609939,1.296834026,2.585070441,0.226798789,0.182560493,0.256174773,118,0,1,0
1.309796,103.8275589,259962,5425000,188,5,3.912259562,0.245411894,2.08221766,4.804138548,1.345547995,0.690751407,0.746264053,1.266192128,1.272137747,2.489302166,0.303524867,0.26253923,0.330313245,118,0,1,0
1.3066469,103.838619,229768,3350000,189,11,2.896740684,0.439734032,1.038016977,3.831036307,0.620874529,0.863051082,0.662985261,0.817108637,0.436872528,3.743827949,0.438725165,0.629264052,0.510824734,118,0,1,0
1.3278471,103.8137061,289895,1699000,108,11,6.433224762,0.358086435,2.097192295,7.331075403,0.413932402,0.474621648,0.598092926,0.36006682,0.984627229,0.984627229,2.783881469,0.575499786,0.222197799,118,0,1,0
1.328308,103.8128629,289902,1580000,106,11,6.53333982,0.29886697,2.00104968,7.429593351,0.482368484,0.550221494,0.677500739,0.262007114,0.971152624,0.971152624,2.869518111,0.580855711,0.254293232,118,0,1,0
1.4051668,103.8180419,778904,950000,108,12,13.95501655,0.246892287,2.927604219,4.988086035,3.144351674,2.131305628,0.740496779,0.29092805,1.931253402,4.388528723,3.37334274,2.144536648,0.116738639,118,0,0,1
1.404381,103.817528,778905,990000,111,12,13.88644707,0.208874259,3.029494804,5.010770389,3.246514397,2.229045366,0.653757383,0.371403488,2.033530094,4.492779397,3.477433767,2.244060351,0.095802396,118,0,0,1
1.311227,103.931026,458711,753800,47,3,9.35903603,0.169606374,1.276353869,4.29833357,0.608216702,0.169991021,0.145853918,0.517497142,1.241280317,1.298970866,1.487554491,0.6816616,0.220505989,119,0,1,0
1.324372,103.800929,266311,2750000,149,4,7.193590122,0.169523199,0.842039253,6.598096487,1.042689964,0.430097278,0.692633026,0.49829514,0.888824353,0.888824353,2.39049195,0.912385306,0.543656155,120,0,0,0
1.323796,103.800982,266312,3060000,174,4,7.149272672,0.233682102,0.886554645,6.613639931,0.98484244,0.467634755,0.709855413,0.492862386,0.857920501,0.857920501,2.342304255,0.965909585,0.602504682,120,0,0,0
1.323896,103.801614,266313,2550000,136,4,7.101065703,0.241258477,0.934706187,6.681404921,0.959536465,0.467679296,0.641127714,0.432368467,0.797465695,0.797465695,2.393647074,0.959622633,0.574667795,120,0,0,0
1.2920584,103.8389848,239949,1690000,87,6,1.654868119,0.241919886,0.521016775,2.48636548,0.437538071,0.777538505,0.627475195,0.456589119,0.36297419,2.493447814,0.313107292,0.411834366,0.23896534,120,0,1,0
1.3595193,103.7628647,669581,1140000,120,17,12.94329582,0.130162488,1.562440411,3.716640169,2.663766756,0.62331526,0.646677371,0.234454848,0.917854359,5.110303886,0.459695432,0.512077994,0.104632684,120,1,1,0
1.312807,103.935242,468726,1065000,99,17,9.859725796,0.112086784,0.939067625,4.736155251,0.617233558,0.347306785,0.623924285,0.479007084,1.25362354,1.25362354,1.345959393,1.147818855,0.121861919,121,0,0,1
1.356757,103.759769,669604,1900000,206,16,13.01517964,0.125676889,1.117949294,3.26402979,2.636561278,0.70391206,0.912924379,0.144435219,0.684063188,4.695824454,0.896178743,0.929333335,0.203745692,122,1,0,0
1.356757,103.759769,669605,1200000,124,16,13.01517964,0.125676889,1.117949294,3.26402979,2.636561278,0.70391206,0.912924379,0.144435219,0.684063188,4.695824454,0.896178743,0.929333335,0.203745692,122,1,0,0
1.313129,103.935822,468698,1430000,115,19,9.932387518,0.094617763,0.893101507,4.796014555,0.660862504,0.40075879,0.600567065,0.43313893,1.180080593,1.180080593,1.328930443,1.215204145,0.130907702,122,0,1,0
1.313244,103.935794,468700,1350000,106,19,9.933611127,0.082664657,0.880892435,4.791479532,0.67291476,0.394305754,0.604105484,0.42077938,1.177746352,1.177746352,1.315820391,1.21343091,0.118046203,122,0,1,0
1.3383583,103.7817531,588377,1400000,164,26,9.83025011,0.286716432,1.796768917,4.430091723,0.650907161,0.353868997,0.383423367,0.350349959,0.606375569,2.398610735,0.34873651,0.279729625,0.178622786,124,0,0,1
1.366271,103.87997,546785,1657500,115,5,9.670653736,0.283451365,1.270595181,4.990655793,1.046120436,0.334775169,0.91303386,0.197003596,0.63186374,0.931083698,0.955139397,0.837323126,0.34204673,125,0,0,0
1.366837,103.879949,546789,1095000,95,5,9.729231837,0.224644947,1.245425894,4.937571708,1.096185708,0.366629548,0.962701991,0.185273836,0.581323032,0.881097473,1.007138651,0.811811369,0.298593942,125,0,0,0
1.295304,103.837722,238427,2465900,122,8,1.981742091,0.365701198,0.898787414,2.84555417,0.79785928,0.971056917,0.465774987,0.411587156,0.22307924,2.691689127,0.578131211,0.276504408,0.170177121,126,0,1,0
1.313937,103.804749,268836,1290000,74,11,6.172472371,0.525737529,1.034537431,6.963393295,0.274549983,0.466163984,0.479460061,0.592092125,0.86440237,0.86440237,1.978381615,1.117159784,0.111816062,126,0,1,0
1.3045739,103.905792,427710,1759000,84,2,6.466373924,0.211835808,0.90740629,2.064522809,0.261062625,0.064568646,0.261041419,0.262826443,0.595528139,2.090850753,0.16662555,0.332335827,0.027145186,127,0,1,0
1.2965467,103.8282907,249208,5100000,259,5,2.933290321,0.125933508,0.610068716,3.71011475,0.567099294,0.089745448,0.624263869,0.751294625,0.787405575,2.408658213,0.521427156,0.41705802,0.190215321,127,0,1,0
1.3599969,103.7639942,669743,1383944,120,5,12.88245253,0.265132159,1.670364542,3.836397487,2.642442233,0.487038721,0.515956594,0.341040331,0.805641896,5.245980114,0.37655784,0.382609291,0.048021712,127,0,1,0
1.380798,103.863015,807584,1606000,170,29,10.82358491,0.481045411,2.0704491,5.153810991,1.303748607,0.927308902,1.926197841,0.210163875,0.95286225,0.95286225,0.94393667,0.818742593,0.324367243,127,0,1,0
1.380523,103.863656,807585,1480000,170,29,10.80202705,0.47613867,2.084014044,5.109557471,1.336905344,0.952898098,1.964346572,0.286060863,0.993315001,0.993315001,0.922199388,0.871273981,0.303933047,127,0,1,0
1.381045,103.863822,807586,1545750,170,29,10.86180974,0.415558413,2.1423443,5.063061896,1.388680547,0.894623954,2.013899604,0.297357885,1.041374495,1.041374495,0.865110183,0.911548926,0.336570108,127,0,1,0
1.31224,103.896011,438639,1485000,105,5,5.869606861,0.215737498,0.92590836,0.726898636,0.321822749,0.243496988,0.726898636,0.337288867,0.739928446,0.881074237,0.321320064,0.321320064,0.206867667,128,0,1,0
1.312269,103.896047,438641,1514400,105,5,5.874713123,0.213863166,0.931024612,0.725900495,0.319257513,0.240221313,0.725900495,0.334207451,0.736280146,0.885499117,0.320196931,0.320196931,0.209585898,128,0,1,0
